gestion,mes,dia,estacion,longitud,latitud,altura,Precipitacion,Temp_max,Temp_min
2020,11,6,Cristal Mayu,-65.643333,-17.007778,517,0,34,21
2020,11,7,Cristal Mayu,-65.643333,-17.007778,517,0,35,23
2020,11,8,Cristal Mayu,-65.643333,-17.007778,517,0,30,23
2020,11,9,Cristal Mayu,-65.643333,-17.007778,517,11,30,21
2020,11,10,Cristal Mayu,-65.643333,-17.007778,517,6,27,21
2020,11,11,Cristal Mayu,-65.643333,-17.007778,517,14,28,23
2020,11,12,Cristal Mayu,-65.643333,-17.007778,517,50,29,23
2020,11,13,Cristal Mayu,-65.643333,-17.007778,517,10,30,22
2020,11,14,Cristal Mayu,-65.643333,-17.007778,517,8,30,23
2020,11,15,Cristal Mayu,-65.643333,-17.007778,517,0,30,23
2020,11,16,Cristal Mayu,-65.643333,-17.007778,517,11,31,23
2020,11,17,Cristal Mayu,-65.643333,-17.007778,517,100,29,22
2020,11,18,Cristal Mayu,-65.643333,-17.007778,517,0,30,23
2020,11,19,Cristal Mayu,-65.643333,-17.007778,517,16,36,23
2020,11,20,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2020,11,21,Cristal Mayu,-65.643333,-17.007778,517,0,34,21
2020,11,22,Cristal Mayu,-65.643333,-17.007778,517,0,35,21
2020,11,23,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2020,11,24,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2020,11,25,Cristal Mayu,-65.643333,-17.007778,517,0,33,23
2020,11,26,Cristal Mayu,-65.643333,-17.007778,517,140,32,24
2020,11,27,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2020,11,28,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2020,11,29,Cristal Mayu,-65.643333,-17.007778,517,0,31,23
2020,11,30,Cristal Mayu,-65.643333,-17.007778,517,0,31,23
2020,12,1,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2020,12,2,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2020,12,3,Cristal Mayu,-65.643333,-17.007778,517,0,29,22
2020,12,4,Cristal Mayu,-65.643333,-17.007778,517,0,28,23
2020,12,5,Cristal Mayu,-65.643333,-17.007778,517,32,24,23
2020,12,6,Cristal Mayu,-65.643333,-17.007778,517,64,34,21
2020,12,7,Cristal Mayu,-65.643333,-17.007778,517,4,28,21
2020,12,8,Cristal Mayu,-65.643333,-17.007778,517,0,32,20
2020,12,9,Cristal Mayu,-65.643333,-17.007778,517,140,30,22
2020,12,10,Cristal Mayu,-65.643333,-17.007778,517,22,32,21
2020,12,11,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2020,12,12,Cristal Mayu,-65.643333,-17.007778,517,19,27,22
2020,12,13,Cristal Mayu,-65.643333,-17.007778,517,0,27,23
2020,12,14,Cristal Mayu,-65.643333,-17.007778,517,45,24,23
2020,12,15,Cristal Mayu,-65.643333,-17.007778,517,49,24,21
2020,12,16,Cristal Mayu,-65.643333,-17.007778,517,18,30,23
2020,12,17,Cristal Mayu,-65.643333,-17.007778,517,8,29,24
2020,12,18,Cristal Mayu,-65.643333,-17.007778,517,5,29,23
2020,12,19,Cristal Mayu,-65.643333,-17.007778,517,3,30,23
2020,12,20,Cristal Mayu,-65.643333,-17.007778,517,80,29,22
2020,12,21,Cristal Mayu,-65.643333,-17.007778,517,55,27,22
2020,12,22,Cristal Mayu,-65.643333,-17.007778,517,0,29,21
2020,12,23,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2020,12,24,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2020,12,25,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2020,12,26,Cristal Mayu,-65.643333,-17.007778,517,25,28,22
2020,12,27,Cristal Mayu,-65.643333,-17.007778,517,0,27,22
2020,12,28,Cristal Mayu,-65.643333,-17.007778,517,40,28,23
2020,12,29,Cristal Mayu,-65.643333,-17.007778,517,4,31,22
2020,12,30,Cristal Mayu,-65.643333,-17.007778,517,40,29,22
2020,12,31,Cristal Mayu,-65.643333,-17.007778,517,52,26,21
2021,1,1,Cristal Mayu,-65.643333,-17.007778,517,37,27,23
2021,1,2,Cristal Mayu,-65.643333,-17.007778,517,12,31,22
2021,1,3,Cristal Mayu,-65.643333,-17.007778,517,0,29,23
2021,1,4,Cristal Mayu,-65.643333,-17.007778,517,25,29,22
2021,1,5,Cristal Mayu,-65.643333,-17.007778,517,30,24,20
2021,1,6,Cristal Mayu,-65.643333,-17.007778,517,78,26,19
2021,1,7,Cristal Mayu,-65.643333,-17.007778,517,12,26,22
2021,1,8,Cristal Mayu,-65.643333,-17.007778,517,0,28,21
2021,1,9,Cristal Mayu,-65.643333,-17.007778,517,13,29,23
2021,1,10,Cristal Mayu,-65.643333,-17.007778,517,16,30,23
2021,1,11,Cristal Mayu,-65.643333,-17.007778,517,240,27,27
2021,1,12,Cristal Mayu,-65.643333,-17.007778,517,0,27,22
2021,1,13,Cristal Mayu,-65.643333,-17.007778,517,128,27,22
2021,1,14,Cristal Mayu,-65.643333,-17.007778,517,15,27,23
2021,1,15,Cristal Mayu,-65.643333,-17.007778,517,40,29,23
2021,1,16,Cristal Mayu,-65.643333,-17.007778,517,3,26,23
2021,1,17,Cristal Mayu,-65.643333,-17.007778,517,15,26,22
2021,1,18,Cristal Mayu,-65.643333,-17.007778,517,80,24,23
2021,1,19,Cristal Mayu,-65.643333,-17.007778,517,0,27,22
2021,1,20,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2021,1,21,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2021,1,22,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2021,1,23,Cristal Mayu,-65.643333,-17.007778,517,38,32,22
2021,1,24,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2021,1,25,Cristal Mayu,-65.643333,-17.007778,517,10,30,20
2021,1,26,Cristal Mayu,-65.643333,-17.007778,517,40,30,21
2021,1,27,Cristal Mayu,-65.643333,-17.007778,517,10,27,22
2021,1,28,Cristal Mayu,-65.643333,-17.007778,517,94,30,21
2021,1,29,Cristal Mayu,-65.643333,-17.007778,517,16,27,21
2021,1,30,Cristal Mayu,-65.643333,-17.007778,517,16,28,22
2021,1,31,Cristal Mayu,-65.643333,-17.007778,517,16,30,23
2021,2,1,Cristal Mayu,-65.643333,-17.007778,517,8,30,23
2021,2,2,Cristal Mayu,-65.643333,-17.007778,517,53,27,23
2021,2,3,Cristal Mayu,-65.643333,-17.007778,517,90,29,23
2021,2,4,Cristal Mayu,-65.643333,-17.007778,517,50,28,22
2021,2,5,Cristal Mayu,-65.643333,-17.007778,517,11,27,22
2021,2,6,Cristal Mayu,-65.643333,-17.007778,517,0,27,21
2021,2,7,Cristal Mayu,-65.643333,-17.007778,517,0,27,21
2021,2,8,Cristal Mayu,-65.643333,-17.007778,517,5,26,22
2021,2,9,Cristal Mayu,-65.643333,-17.007778,517,0,27,23
2021,2,10,Cristal Mayu,-65.643333,-17.007778,517,65,24,21
2021,2,11,Cristal Mayu,-65.643333,-17.007778,517,5,23,21
2021,2,12,Cristal Mayu,-65.643333,-17.007778,517,0,27,21
2021,2,13,Cristal Mayu,-65.643333,-17.007778,517,0,26,22
2021,2,14,Cristal Mayu,-65.643333,-17.007778,517,15,28,23
2021,2,15,Cristal Mayu,-65.643333,-17.007778,517,30,30,23
2021,2,16,Cristal Mayu,-65.643333,-17.007778,517,30,31,22
2021,2,17,Cristal Mayu,-65.643333,-17.007778,517,70,27,21
2021,2,18,Cristal Mayu,-65.643333,-17.007778,517,3,29,22
2021,2,19,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2021,2,20,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2021,2,21,Cristal Mayu,-65.643333,-17.007778,517,0,33,22
2021,2,22,Cristal Mayu,-65.643333,-17.007778,517,0,31,23
2021,2,23,Cristal Mayu,-65.643333,-17.007778,517,0,33,23
2021,2,24,Cristal Mayu,-65.643333,-17.007778,517,0,33,23
2021,2,25,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2021,2,26,Cristal Mayu,-65.643333,-17.007778,517,0,29,24
2021,2,27,Cristal Mayu,-65.643333,-17.007778,517,30,29,21
2021,2,28,Cristal Mayu,-65.643333,-17.007778,517,4,31,21
2021,3,1,Cristal Mayu,-65.643333,-17.007778,517,0,31,23
2021,3,2,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2021,3,3,Cristal Mayu,-65.643333,-17.007778,517,0,30,24
2021,3,4,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2021,3,5,Cristal Mayu,-65.643333,-17.007778,517,43,27,22
2021,3,6,Cristal Mayu,-65.643333,-17.007778,517,0,32,21
2021,3,7,Cristal Mayu,-65.643333,-17.007778,517,0,33,22
2021,3,8,Cristal Mayu,-65.643333,-17.007778,517,86,30,22
2021,3,9,Cristal Mayu,-65.643333,-17.007778,517,0,33,21
2021,3,10,Cristal Mayu,-65.643333,-17.007778,517,0,33,21
2021,3,11,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2021,3,12,Cristal Mayu,-65.643333,-17.007778,517,4,32,22
2021,3,13,Cristal Mayu,-65.643333,-17.007778,517,0,32,23
2021,3,14,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2021,3,15,Cristal Mayu,-65.643333,-17.007778,517,24,30,22
2021,3,16,Cristal Mayu,-65.643333,-17.007778,517,0,27,22
2021,3,17,Cristal Mayu,-65.643333,-17.007778,517,2,25,21
2021,3,18,Cristal Mayu,-65.643333,-17.007778,517,14,24,19
2021,3,19,Cristal Mayu,-65.643333,-17.007778,517,12,27,20
2021,3,20,Cristal Mayu,-65.643333,-17.007778,517,0,27,20
2021,3,21,Cristal Mayu,-65.643333,-17.007778,517,10,34,21
2021,3,22,Cristal Mayu,-65.643333,-17.007778,517,55,32,23
2021,3,23,Cristal Mayu,-65.643333,-17.007778,517,16,29,22
2021,3,24,Cristal Mayu,-65.643333,-17.007778,517,25,28,22
2021,3,25,Cristal Mayu,-65.643333,-17.007778,517,21,26,22
2021,3,26,Cristal Mayu,-65.643333,-17.007778,517,20,27,22
2021,3,27,Cristal Mayu,-65.643333,-17.007778,517,33,27,23
2021,3,28,Cristal Mayu,-65.643333,-17.007778,517,44,24,21
2021,3,29,Cristal Mayu,-65.643333,-17.007778,517,9.2,28,21
2021,3,30,Cristal Mayu,-65.643333,-17.007778,517,15,28,21
2021,3,31,Cristal Mayu,-65.643333,-17.007778,517,3,24,21
2021,4,1,Cristal Mayu,-65.643333,-17.007778,517,68,24,21
2021,4,2,Cristal Mayu,-65.643333,-17.007778,517,22,24,20
2021,4,3,Cristal Mayu,-65.643333,-17.007778,517,1.5,28,21
2021,4,4,Cristal Mayu,-65.643333,-17.007778,517,0,28,22
2021,4,5,Cristal Mayu,-65.643333,-17.007778,517,0,29,22
2021,4,6,Cristal Mayu,-65.643333,-17.007778,517,5,30,21
2021,4,7,Cristal Mayu,-65.643333,-17.007778,517,2,29,22
2021,4,8,Cristal Mayu,-65.643333,-17.007778,517,0,29,22
2021,4,9,Cristal Mayu,-65.643333,-17.007778,517,75,27,22
2021,4,10,Cristal Mayu,-65.643333,-17.007778,517,13.5,28,22
2021,4,11,Cristal Mayu,-65.643333,-17.007778,517,4,27,22
2021,4,12,Cristal Mayu,-65.643333,-17.007778,517,14,24,19
2021,4,13,Cristal Mayu,-65.643333,-17.007778,517,0,24,21
2021,4,14,Cristal Mayu,-65.643333,-17.007778,517,0,28,22
2021,4,15,Cristal Mayu,-65.643333,-17.007778,517,4,27,21
2021,4,16,Cristal Mayu,-65.643333,-17.007778,517,3.6,29,22
2021,4,17,Cristal Mayu,-65.643333,-17.007778,517,3,28,21
2021,4,18,Cristal Mayu,-65.643333,-17.007778,517,3,27,23
2021,4,19,Cristal Mayu,-65.643333,-17.007778,517,35,25,22
2021,4,20,Cristal Mayu,-65.643333,-17.007778,517,1,28,23
2021,4,21,Cristal Mayu,-65.643333,-17.007778,517,6,28,21
2021,4,22,Cristal Mayu,-65.643333,-17.007778,517,9,29,23
2021,4,23,Cristal Mayu,-65.643333,-17.007778,517,6,29,23
2021,4,24,Cristal Mayu,-65.643333,-17.007778,517,24.3,28,22
2021,4,25,Cristal Mayu,-65.643333,-17.007778,517,45,25,19
2021,4,26,Cristal Mayu,-65.643333,-17.007778,517,3.5,25,19
2021,4,27,Cristal Mayu,-65.643333,-17.007778,517,0,25,20
2021,4,28,Cristal Mayu,-65.643333,-17.007778,517,0,24,20
2021,4,29,Cristal Mayu,-65.643333,-17.007778,517,0,25,19
2021,4,30,Cristal Mayu,-65.643333,-17.007778,517,0,27,19
2021,5,1,Cristal Mayu,-65.643333,-17.007778,517,0,29,18
2021,5,2,Cristal Mayu,-65.643333,-17.007778,517,0,30,19
2021,5,3,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2021,5,4,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2021,5,5,Cristal Mayu,-65.643333,-17.007778,517,110,28,22
2021,5,6,Cristal Mayu,-65.643333,-17.007778,517,16,20,19
2021,5,7,Cristal Mayu,-65.643333,-17.007778,517,0,21,18
2021,5,8,Cristal Mayu,-65.643333,-17.007778,517,0,21,19
2021,5,9,Cristal Mayu,-65.643333,-17.007778,517,0,22,18
2021,5,10,Cristal Mayu,-65.643333,-17.007778,517,0,23,19
2021,5,11,Cristal Mayu,-65.643333,-17.007778,517,0,21,19
2021,5,12,Cristal Mayu,-65.643333,-17.007778,517,6,23,21
2021,5,13,Cristal Mayu,-65.643333,-17.007778,517,0,25,17
2021,5,14,Cristal Mayu,-65.643333,-17.007778,517,0,26,19
2021,5,15,Cristal Mayu,-65.643333,-17.007778,517,0,26,21
2021,5,16,Cristal Mayu,-65.643333,-17.007778,517,0,27,21
2021,5,17,Cristal Mayu,-65.643333,-17.007778,517,10,26,21
2021,5,18,Cristal Mayu,-65.643333,-17.007778,517,0,27,20
2021,5,19,Cristal Mayu,-65.643333,-17.007778,517,3,28,18
2021,5,20,Cristal Mayu,-65.643333,-17.007778,517,0,21,19
2021,5,21,Cristal Mayu,-65.643333,-17.007778,517,0,27,22
2021,5,22,Cristal Mayu,-65.643333,-17.007778,517,0,29,19
2021,5,23,Cristal Mayu,-65.643333,-17.007778,517,0,29,21
2021,5,24,Cristal Mayu,-65.643333,-17.007778,517,0,20,16
2021,5,25,Cristal Mayu,-65.643333,-17.007778,517,0,26,16
2021,5,26,Cristal Mayu,-65.643333,-17.007778,517,0,28,18
2021,5,27,Cristal Mayu,-65.643333,-17.007778,517,0,26,21
2021,5,28,Cristal Mayu,-65.643333,-17.007778,517,0,29,21
2021,5,29,Cristal Mayu,-65.643333,-17.007778,517,0,29,21
2021,5,30,Cristal Mayu,-65.643333,-17.007778,517,4.5,25,22
2021,5,31,Cristal Mayu,-65.643333,-17.007778,517,3,20,19
2021,6,1,Cristal Mayu,-65.643333,-17.007778,517,0,28,20
2021,6,2,Cristal Mayu,-65.643333,-17.007778,517,0,29,25
2021,6,3,Cristal Mayu,-65.643333,-17.007778,517,2,25,22
2021,6,4,Cristal Mayu,-65.643333,-17.007778,517,0,24,21
2021,6,5,Cristal Mayu,-65.643333,-17.007778,517,0,27,19
2021,6,6,Cristal Mayu,-65.643333,-17.007778,517,32,29,20
2021,6,7,Cristal Mayu,-65.643333,-17.007778,517,7,25,19
2021,6,8,Cristal Mayu,-65.643333,-17.007778,517,0,24,20
2021,6,9,Cristal Mayu,-65.643333,-17.007778,517,6.8,26,20
2021,6,10,Cristal Mayu,-65.643333,-17.007778,517,0,25,21
2021,6,11,Cristal Mayu,-65.643333,-17.007778,517,11,24,21
2021,6,12,Cristal Mayu,-65.643333,-17.007778,517,0,24,19
2021,6,13,Cristal Mayu,-65.643333,-17.007778,517,0,24,20
2021,6,14,Cristal Mayu,-65.643333,-17.007778,517,0,27,20
2021,6,15,Cristal Mayu,-65.643333,-17.007778,517,0,27,17
2021,6,16,Cristal Mayu,-65.643333,-17.007778,517,0,27,19
2021,6,17,Cristal Mayu,-65.643333,-17.007778,517,1.3,23,16
2021,6,18,Cristal Mayu,-65.643333,-17.007778,517,0,19,18
2021,6,19,Cristal Mayu,-65.643333,-17.007778,517,0,24,16
2021,6,20,Cristal Mayu,-65.643333,-17.007778,517,0,21,15
2021,6,21,Cristal Mayu,-65.643333,-17.007778,517,0,20,16
2021,6,22,Cristal Mayu,-65.643333,-17.007778,517,0,23,15
2021,6,23,Cristal Mayu,-65.643333,-17.007778,517,0,30,19
2021,6,24,Cristal Mayu,-65.643333,-17.007778,517,0,29,19
2021,6,25,Cristal Mayu,-65.643333,-17.007778,517,0,28,18
2021,6,26,Cristal Mayu,-65.643333,-17.007778,517,0,28,21
2021,6,27,Cristal Mayu,-65.643333,-17.007778,517,10,27,19
2021,6,28,Cristal Mayu,-65.643333,-17.007778,517,30,19,16
2021,6,29,Cristal Mayu,-65.643333,-17.007778,517,0.4,25,12
2021,6,30,Cristal Mayu,-65.643333,-17.007778,517,0,20,12
2021,7,1,Cristal Mayu,-65.643333,-17.007778,517,0,25,15
2021,7,2,Cristal Mayu,-65.643333,-17.007778,517,0,27,16
2021,7,3,Cristal Mayu,-65.643333,-17.007778,517,0,26,16
2021,7,4,Cristal Mayu,-65.643333,-17.007778,517,0,26,15
2021,7,5,Cristal Mayu,-65.643333,-17.007778,517,0,26,16
2021,7,6,Cristal Mayu,-65.643333,-17.007778,517,0,27,20
2021,7,7,Cristal Mayu,-65.643333,-17.007778,517,0,29,19
2021,7,8,Cristal Mayu,-65.643333,-17.007778,517,0,29,19
2021,7,9,Cristal Mayu,-65.643333,-17.007778,517,0,29,19
2021,7,10,Cristal Mayu,-65.643333,-17.007778,517,0,28,19
2021,7,11,Cristal Mayu,-65.643333,-17.007778,517,60,27,21
2021,7,12,Cristal Mayu,-65.643333,-17.007778,517,5,27,18
2021,7,13,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2021,7,14,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2021,7,15,Cristal Mayu,-65.643333,-17.007778,517,0,29,22
2021,7,16,Cristal Mayu,-65.643333,-17.007778,517,15,20,18
2021,7,17,Cristal Mayu,-65.643333,-17.007778,517,0,23,17
2021,7,18,Cristal Mayu,-65.643333,-17.007778,517,16,23,15
2021,7,19,Cristal Mayu,-65.643333,-17.007778,517,15,20,14
2021,7,20,Cristal Mayu,-65.643333,-17.007778,517,0,23,16
2021,7,21,Cristal Mayu,-65.643333,-17.007778,517,0,26,15
2021,7,22,Cristal Mayu,-65.643333,-17.007778,517,0,29,18
2021,7,23,Cristal Mayu,-65.643333,-17.007778,517,0,30,18
2021,7,24,Cristal Mayu,-65.643333,-17.007778,517,0,30,19
2021,7,25,Cristal Mayu,-65.643333,-17.007778,517,0,30,20
2021,7,26,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2021,7,27,Cristal Mayu,-65.643333,-17.007778,517,10,25,21
2021,7,28,Cristal Mayu,-65.643333,-17.007778,517,25,20,16
2021,7,29,Cristal Mayu,-65.643333,-17.007778,517,2,16,14
2021,7,30,Cristal Mayu,-65.643333,-17.007778,517,0,21,19
2021,8,1,Cristal Mayu,-65.643333,-17.007778,517,0,21,16
2021,8,2,Cristal Mayu,-65.643333,-17.007778,517,0,25,17
2021,8,3,Cristal Mayu,-65.643333,-17.007778,517,0,22,15
2021,8,4,Cristal Mayu,-65.643333,-17.007778,517,0,24,16
2021,8,5,Cristal Mayu,-65.643333,-17.007778,517,0,27,16
2021,8,6,Cristal Mayu,-65.643333,-17.007778,517,0,29,18
2021,8,7,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2021,8,8,Cristal Mayu,-65.643333,-17.007778,517,0,26,21
2021,8,9,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2021,8,10,Cristal Mayu,-65.643333,-17.007778,517,5,20,18
2021,8,11,Cristal Mayu,-65.643333,-17.007778,517,0,18,15
2021,8,12,Cristal Mayu,-65.643333,-17.007778,517,1,18,16
2021,8,13,Cristal Mayu,-65.643333,-17.007778,517,0,21,12
2021,8,14,Cristal Mayu,-65.643333,-17.007778,517,0,28,16
2021,8,15,Cristal Mayu,-65.643333,-17.007778,517,0,28,16
2021,8,16,Cristal Mayu,-65.643333,-17.007778,517,0,24,17
2021,8,17,Cristal Mayu,-65.643333,-17.007778,517,0,31,18
2021,8,18,Cristal Mayu,-65.643333,-17.007778,517,0,32,20
2021,8,19,Cristal Mayu,-65.643333,-17.007778,517,0,32,20
2021,8,20,Cristal Mayu,-65.643333,-17.007778,517,0,33,23
2021,8,21,Cristal Mayu,-65.643333,-17.007778,517,0,33,23
2021,8,22,Cristal Mayu,-65.643333,-17.007778,517,0,34,22
2021,8,23,Cristal Mayu,-65.643333,-17.007778,517,0,22,18
2021,8,24,Cristal Mayu,-65.643333,-17.007778,517,0,32,23
2021,8,25,Cristal Mayu,-65.643333,-17.007778,517,18,26,22
2021,8,26,Cristal Mayu,-65.643333,-17.007778,517,8,26,16
2021,8,27,Cristal Mayu,-65.643333,-17.007778,517,13,18,16
2021,8,28,Cristal Mayu,-65.643333,-17.007778,517,0.3,18,16
2021,8,29,Cristal Mayu,-65.643333,-17.007778,517,0,34,18
2021,8,30,Cristal Mayu,-65.643333,-17.007778,517,0,34,19
2021,8,31,Cristal Mayu,-65.643333,-17.007778,517,0,34,18
2021,9,1,Cristal Mayu,-65.643333,-17.007778,517,0,33,22
2021,9,2,Cristal Mayu,-65.643333,-17.007778,517,3,34,23
2021,9,3,Cristal Mayu,-65.643333,-17.007778,517,114,33,23
2021,9,4,Cristal Mayu,-65.643333,-17.007778,517,7,34,16
2021,9,5,Cristal Mayu,-65.643333,-17.007778,517,0,33,18
2021,9,6,Cristal Mayu,-65.643333,-17.007778,517,0,30,21
2021,9,7,Cristal Mayu,-65.643333,-17.007778,517,14,34,22
2021,9,8,Cristal Mayu,-65.643333,-17.007778,517,0,34,21
2021,9,9,Cristal Mayu,-65.643333,-17.007778,517,6,34,21
2021,9,10,Cristal Mayu,-65.643333,-17.007778,517,3,26,21
2021,9,11,Cristal Mayu,-65.643333,-17.007778,517,0,34,17
2021,9,12,Cristal Mayu,-65.643333,-17.007778,517,0,31,20
2021,9,13,Cristal Mayu,-65.643333,-17.007778,517,0,32,21
2021,9,14,Cristal Mayu,-65.643333,-17.007778,517,4,33,22
2021,9,15,Cristal Mayu,-65.643333,-17.007778,517,134,26,18
2021,9,16,Cristal Mayu,-65.643333,-17.007778,517,0,28,21
2021,9,17,Cristal Mayu,-65.643333,-17.007778,517,0,34,18
2021,9,18,Cristal Mayu,-65.643333,-17.007778,517,0,32,23
2021,9,19,Cristal Mayu,-65.643333,-17.007778,517,19,31,24
2021,9,20,Cristal Mayu,-65.643333,-17.007778,517,18,31,20
2021,9,21,Cristal Mayu,-65.643333,-17.007778,517,12,33,21
2021,9,22,Cristal Mayu,-65.643333,-17.007778,517,11,31,22
2021,9,23,Cristal Mayu,-65.643333,-17.007778,517,0,31,20
2021,9,24,Cristal Mayu,-65.643333,-17.007778,517,0,31,20
2021,9,25,Cristal Mayu,-65.643333,-17.007778,517,0,32,19
2021,9,26,Cristal Mayu,-65.643333,-17.007778,517,0,33,20
2021,9,27,Cristal Mayu,-65.643333,-17.007778,517,6.5,32,21
2021,9,28,Cristal Mayu,-65.643333,-17.007778,517,68,27,21
2021,9,29,Cristal Mayu,-65.643333,-17.007778,517,0,32,21
2021,9,30,Cristal Mayu,-65.643333,-17.007778,517,0.3,33,21
2021,10,1,Cristal Mayu,-65.643333,-17.007778,517,0,32,22
2021,10,2,Cristal Mayu,-65.643333,-17.007778,517,0,24,23
2021,10,3,Cristal Mayu,-65.643333,-17.007778,517,0,32,24
2021,10,4,Cristal Mayu,-65.643333,-17.007778,517,110,24,21
2021,10,5,Cristal Mayu,-65.643333,-17.007778,517,2,24,21
2021,10,6,Cristal Mayu,-65.643333,-17.007778,517,0,32,21
2021,10,7,Cristal Mayu,-65.643333,-17.007778,517,120,28,19
2021,10,8,Cristal Mayu,-65.643333,-17.007778,517,0,29,20
2021,10,9,Cristal Mayu,-65.643333,-17.007778,517,150,30,20
2021,10,10,Cristal Mayu,-65.643333,-17.007778,517,20,31,21
2021,10,11,Cristal Mayu,-65.643333,-17.007778,517,60,32,22
2021,10,12,Cristal Mayu,-65.643333,-17.007778,517,0,28,20
2021,10,13,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2021,10,14,Cristal Mayu,-65.643333,-17.007778,517,0,29,19
2021,10,15,Cristal Mayu,-65.643333,-17.007778,517,118,29,19
2021,10,16,Cristal Mayu,-65.643333,-17.007778,517,15,26,18
2021,10,17,Cristal Mayu,-65.643333,-17.007778,517,0.2,25,19
2021,10,18,Cristal Mayu,-65.643333,-17.007778,517,0,31,20
2021,10,19,Cristal Mayu,-65.643333,-17.007778,517,0.2,26,19
2021,10,20,Cristal Mayu,-65.643333,-17.007778,517,0,27,20
2021,10,21,Cristal Mayu,-65.643333,-17.007778,517,0,28,21
2021,10,22,Cristal Mayu,-65.643333,-17.007778,517,0,29,22
2021,10,23,Cristal Mayu,-65.643333,-17.007778,517,0,32,23
2021,10,24,Cristal Mayu,-65.643333,-17.007778,517,12,29,20
2021,10,25,Cristal Mayu,-65.643333,-17.007778,517,7.5,27,17
2021,10,26,Cristal Mayu,-65.643333,-17.007778,517,0,36,15
2021,10,27,Cristal Mayu,-65.643333,-17.007778,517,0,36,22
2021,10,28,Cristal Mayu,-65.643333,-17.007778,517,0,37,22
2021,10,29,Cristal Mayu,-65.643333,-17.007778,517,0,37,22
2021,10,30,Cristal Mayu,-65.643333,-17.007778,517,0,32,23
2021,10,31,Cristal Mayu,-65.643333,-17.007778,517,0,34,22
2021,11,1,Cristal Mayu,-65.643333,-17.007778,517,0,35,24
2021,11,2,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2021,11,3,Cristal Mayu,-65.643333,-17.007778,517,0,31,21
2021,11,4,Cristal Mayu,-65.643333,-17.007778,517,8,30,21
2021,11,5,Cristal Mayu,-65.643333,-17.007778,517,10,33,23
2021,11,6,Cristal Mayu,-65.643333,-17.007778,517,100,25,18
2021,11,7,Cristal Mayu,-65.643333,-17.007778,517,0.2,24,18
2021,11,8,Cristal Mayu,-65.643333,-17.007778,517,0,28,21
2021,11,9,Cristal Mayu,-65.643333,-17.007778,517,0,25,22
2021,11,10,Cristal Mayu,-65.643333,-17.007778,517,0,34,23
2021,11,11,Cristal Mayu,-65.643333,-17.007778,517,2,30,24
2021,11,12,Cristal Mayu,-65.643333,-17.007778,517,16,32,21
2021,11,13,Cristal Mayu,-65.643333,-17.007778,517,0,31,22
2021,11,14,Cristal Mayu,-65.643333,-17.007778,517,2.3,33,21
2021,11,15,Cristal Mayu,-65.643333,-17.007778,517,88,31,22
2021,11,16,Cristal Mayu,-65.643333,-17.007778,517,0,32,21
2021,11,17,Cristal Mayu,-65.643333,-17.007778,517,7,32,21
2021,11,18,Cristal Mayu,-65.643333,-17.007778,517,17.3,24,21
2021,11,19,Cristal Mayu,-65.643333,-17.007778,517,0,33,23
2021,11,20,Cristal Mayu,-65.643333,-17.007778,517,0,25,23
2021,11,21,Cristal Mayu,-65.643333,-17.007778,517,0,24,21
2021,11,22,Cristal Mayu,-65.643333,-17.007778,517,0,30,22
2021,11,23,Cristal Mayu,-65.643333,-17.007778,517,4,34,23
2021,11,24,Cristal Mayu,-65.643333,-17.007778,517,5,31,21
2021,11,25,Cristal Mayu,-65.643333,-17.007778,517,0,27,20
2021,11,26,Cristal Mayu,-65.643333,-17.007778,517,127,26,21
2021,11,27,Cristal Mayu,-65.643333,-17.007778,517,0,27,22
